,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
1774,Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,11,10838
1775,Indigo,6E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,11,11153
1776,GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.08,11,11153
1777,GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,11,11153
1778,Indigo,6E-2338,Delhi,Afternoon,one,Night,Mumbai,Economy,8.0,11,11153
1779,GO_FIRST,G8-2401,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,11,11179
1780,GO_FIRST,G8-2403,Delhi,Morning,one,Evening,Mumbai,Economy,8.0,11,11179
1781,GO_FIRST,G8-357,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,12.08,11,11295
1782,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,11,11310
1783,Indigo,6E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,11,11326
1784,Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,11,11341
1785,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.0,11,11730
1786,SpiceJet,SG-339,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,21.08,11,11598
1787,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.83,11,11730
1788,Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,11,12150
1789,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,5.75,11,12150
1790,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Economy,5.83,11,12150
1791,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.0,11,12150
1792,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,11,12150
1793,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,7.33,11,12150
1794,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,11,12150
1795,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,11,12150
1796,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,11,12150
1797,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,11,12150
1798,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.67,11,12150
1799,Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.83,11,11900
1800,GO_FIRST,G8-1010,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.83,11,11977
1801,GO_FIRST,G8-286,Delhi,Morning,two_or_more,Night,Mumbai,Economy,11.0,11,12045
1802,Air_India,AI-502,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,11,12150
1803,Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Economy,11.33,11,12150
1804,Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,Economy,11.33,11,12150
1805,Air_India,AI-803,Delhi,Early_Morning,one,Night,Mumbai,Economy,14.92,11,12150
1806,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,11,12150
1807,Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.08,11,12150
1808,Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,11,12150
1809,Air_India,AI-803,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.42,11,12150
1810,Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,11,12255
1811,GO_FIRST,G8-213,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,11,12291
1812,Air_India,AI-403,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.33,11,12298
1813,Air_India,AI-9857,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.25,11,12298
1814,Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Economy,6.67,11,12360
1815,Air_India,AI-485,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.92,11,12360
1816,Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,11,12360
1817,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,11,12360
1818,Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Economy,27.58,11,12885
1819,Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,11,12990
1820,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,11,12990
1821,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,11,12990
1822,Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,11,12990
1823,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,11,12990
1824,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,11,12990
1825,Vistara,UK-727,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,11,12990
1826,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,11,12990
1827,Vistara,UK-835,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.58,11,12990
1828,Vistara,UK-839,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.5,11,12990
1829,Vistara,UK-837,Delhi,Evening,one,Afternoon,Mumbai,Economy,21.08,11,12990
1830,Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,11,12780
1831,GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,11,12885
1832,Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,11,12990
1833,Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,11,12990
1834,Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Economy,11.42,11,13410
1835,Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,21.58,11,13410
1836,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,11,13410
1837,Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Economy,6.0,11,13830
1838,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.5,11,13830
1839,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.0,11,13830
1840,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,11,13935
1841,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,16.0,11,13935
1842,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,11,14565
1843,Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,11,14250
1844,Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,11,14255
1845,Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,11,14670
1846,Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,11,14670
1847,Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,11,14723
1848,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,11,15195
1849,Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,11,15195
1850,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.83,11,15615
1851,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,11,15720
1852,SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,11,15720
1853,Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,11,16508
1854,Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,11,19710
1855,Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,11,20445
1856,Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Economy,26.0,11,20445
1857,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.0,11,21285
1858,SpiceJet,SG-1091,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,12,5955
1859,SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,12,5955
1860,SpiceJet,SG-1089,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,12,5955
1861,SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,12,5955
1862,SpiceJet,SG-1061,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,12,5955
1863,SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,12,5955
1864,SpiceJet,SG-1063,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,12,5955
1865,SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,12,5955
1866,AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,12,5956
1867,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2.0,12,5955
1868,Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,12,5955
1869,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,12,5955
1870,Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,12,5955
1871,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,12,5955
1872,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,12,5955
1873,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,12,5955
1874,Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,12,5955
1875,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,12,5955
1876,Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,12,5955
1877,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,12,5955
1878,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,12,5955
1879,Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,12,5955
1880,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,12,5955
1881,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,12,5955
1882,GO_FIRST,G8-7533,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,12,5954
1883,GO_FIRST,G8-7534,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,12,5954
1884,GO_FIRST,G8-7535,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,12,5954
1885,GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,12,5954
1886,GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,12,5954
1887,GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,12,5954
1888,GO_FIRST,G8-2501,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,12,5954
1889,GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,12,5954
1890,GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,12,5954
1891,GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,12,5954
1892,GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,12,5954
1893,GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,12,5954
1894,GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,12,5954
1895,Indigo,6E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,12,5955
1896,Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,12,5955
1897,Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,12,5955
1898,Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,12,5955
1899,Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,12,5955
1900,Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,12,5955
1901,Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,12,5955
1902,Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,12,5955
1903,Indigo,6E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,12,5955
1904,Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,12,5955
1905,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2.0,12,5955
1906,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,12,5955
1907,Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,12,5955
1908,Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,12,5955
1909,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,12,5955
1910,Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,12,5955
1911,AirAsia,I5-773,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,12,5949
1912,AirAsia,I5-721,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,12,5949
1913,AirAsia,I5-1529,Delhi,Morning,one,Night,Mumbai,Economy,11.0,12,5949
1914,AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,12,5949
1915,AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,12,5949
1916,AirAsia,I5-788,Delhi,Night,one,Afternoon,Mumbai,Economy,14.25,12,5949
1917,AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15.0,12,5949
1918,GO_FIRST,G8-113,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.58,12,5954
1919,GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.08,12,5954
1920,GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.75,12,5954
1921,GO_FIRST,G8-7553,Delhi,Afternoon,one,Night,Mumbai,Economy,7.08,12,5954
1922,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,12,5954
1923,GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.0,12,5954
1924,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,12,5954
1925,GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,12,5954
1926,GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,12,5954
1927,GO_FIRST,G8-286,Delhi,Morning,one,Night,Mumbai,Economy,9.83,12,5954
1928,GO_FIRST,G8-203,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,10.5,12,5954
1929,GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,12,5954
1930,GO_FIRST,G8-211,Delhi,Morning,one,Night,Mumbai,Economy,11.33,12,5954
1931,GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.75,12,5954
1932,GO_FIRST,G8-2609,Delhi,Night,one,Morning,Mumbai,Economy,11.83,12,5954
1933,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,12,5955
1934,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,12,5955
1935,SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,12,5955
1936,Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,12,5955
1937,SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,12,5955
1938,Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,12,5955
1939,Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.0,12,5955
1940,Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.67,12,5955
1941,Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,12,5955
1942,Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,12,5955
1943,Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,12,5955
1944,SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,12,5955
1945,SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,12,6060
1946,SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,12,6060
1947,AirAsia,I5-482,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,12,6139
1948,Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,12,6165
1949,Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,12,6165
1950,Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,12,6165
1951,Indigo,6E-282,Delhi,Morning,two_or_more,Evening,Mumbai,Economy,9.67,12,6323
1952,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,12,6375
1953,Indigo,6E-2154,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.08,12,6428
1954,Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,12,6428
1955,Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,12,6443
1956,Indigo,6E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,12,6443
1957,Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,12,6932
1958,Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,12,6932
1959,Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,12,6932
1960,Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,12,6932
1961,Indigo,6E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,12,7373
1962,Air_India,AI-481,Delhi,Morning,one,Night,Mumbai,Economy,14.75,12,7468
1963,Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,12,7468
1964,Indigo,6E-2154,Delhi,Morning,one,Evening,Mumbai,Economy,8.33,12,7583
1965,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,12,8160
1966,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,12,8580
1967,Indigo,6E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,12,8396
1968,Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,12,8396
1969,Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Economy,18.33,12,9105
1970,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Economy,21.83,12,9158
1971,GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,12,8869
1972,AirAsia,I5-747,Delhi,Evening,one,Late_Night,Mumbai,Economy,5.58,12,8869
1973,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,12,8869
1974,AirAsia,I5-784,Delhi,Evening,one,Late_Night,Mumbai,Economy,8.5,12,8869
1975,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,12,8869
1976,AirAsia,I5-747,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.25,12,8869
1977,AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,12,8869
1978,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,12,9000
1979,Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.17,12,9315
1980,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.0,12,9840
1981,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,12,9840
1982,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,12,9840
1983,Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,12,9840
1984,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,12,9840
1985,Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Economy,23.58,12,9840
1986,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,12,9945
1987,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,12,9945
1988,Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Economy,16.33,12,9945
1989,Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,12,9945
1990,Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,12,9945
1991,AirAsia,I5-798,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,13.75,12,9840
1992,AirAsia,I5-775,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,14.08,12,9840
1993,Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,12,9945
1994,Air_India,AI-469,Delhi,Early_Morning,one,Evening,Mumbai,Economy,10.5,12,10220
1995,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,12,10549
1996,Air_India,AI-9887,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,12,10575
1997,Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,12,10680
1998,Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,12,10680
1999,Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,12,10680
2000,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.0,12,11100
9982,SpiceJet,SG-191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.5,1,7425
9983,AirAsia,I5-1529,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.83,1,7426
9984,Vistara,UK-815,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,1,7425
9985,Vistara,UK-801,Delhi,Morning,zero,Morning,Bangalore,Economy,2.75,1,7425
9986,Vistara,UK-819,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,1,7425
9987,Vistara,UK-817,Delhi,Evening,zero,Evening,Bangalore,Economy,2.75,1,7425
9988,Vistara,UK-813,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,1,7425
9989,Indigo,6E-2026,Delhi,Morning,zero,Morning,Bangalore,Economy,2.92,1,7425
9990,Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92,1,7425
9991,Indigo,6E-2188,Delhi,Afternoon,zero,Afternoon,Bangalore,Economy,2.92,1,7425
9992,Indigo,6E-654,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,1,7425
9993,Indigo,6E-2028,Delhi,Afternoon,zero,Evening,Bangalore,Economy,3.0,1,7425
9994,Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,1,7425
9995,Air_India,AI-506,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.75,1,7425
9996,Air_India,AI-502,Delhi,Afternoon,zero,Evening,Bangalore,Economy,2.75,1,7425
9997,Air_India,AI-504,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,1,7425
9998,AirAsia,I5-548,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.58,1,7423
9999,AirAsia,I5-764,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.33,1,7423
10000,GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Bangalore,Economy,7.17,1,7424
10001,GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Bangalore,Economy,7.83,1,7424
10002,GO_FIRST,G8-338,Delhi,Morning,one,Night,Bangalore,Economy,11.67,1,7424
10003,GO_FIRST,G8-143,Delhi,Morning,one,Night,Bangalore,Economy,13.08,1,7424
10004,SpiceJet,SG-8185,Delhi,Morning,one,Evening,Bangalore,Economy,7.33,1,7425
10005,SpiceJet,SG-8946,Delhi,Morning,one,Afternoon,Bangalore,Economy,25.67,1,7425
10006,AirAsia,I5-784,Delhi,Evening,zero,Evening,Bangalore,Economy,2.67,1,7633
10007,AirAsia,I5-747,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,1,7633
10008,AirAsia,I5-744,Delhi,Morning,one,Evening,Bangalore,Economy,11.0,1,8056
10009,Air_India,AI-542,Delhi,Morning,one,Afternoon,Bangalore,Economy,29.17,1,9840
10010,Vistara,UK-995,Delhi,Morning,one,Morning,Bangalore,Economy,24.42,1,10680
10011,Vistara,UK-951,Delhi,Afternoon,one,Morning,Bangalore,Economy,20.42,1,10785
10012,Vistara,UK-995,Delhi,Morning,one,Morning,Bangalore,Economy,22.5,1,10785
10013,Vistara,UK-945,Delhi,Morning,one,Morning,Bangalore,Economy,23.08,1,10785
10014,Vistara,UK-927,Delhi,Morning,one,Morning,Bangalore,Economy,25.25,1,10785
10015,Vistara,UK-963,Delhi,Morning,one,Morning,Bangalore,Economy,25.92,1,10785
10016,Indigo,6E-2471,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.83,1,10523
10017,Vistara,UK-951,Delhi,Afternoon,one,Morning,Bangalore,Economy,18.5,1,10890
10018,Vistara,UK-945,Delhi,Morning,one,Morning,Bangalore,Economy,21.17,1,10890
10019,Vistara,UK-927,Delhi,Morning,one,Morning,Bangalore,Economy,23.33,1,10890
10020,Vistara,UK-963,Delhi,Morning,one,Morning,Bangalore,Economy,24.0,1,10890
10021,Indigo,6E-186,Delhi,Afternoon,one,Night,Bangalore,Economy,7.42,1,11310
10022,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Economy,17.33,1,11310
10023,Air_India,AI-665,Delhi,Early_Morning,one,Morning,Bangalore,Economy,27.17,1,11310
10024,Vistara,UK-933,Delhi,Afternoon,one,Morning,Bangalore,Economy,19.25,1,12255
10025,Vistara,UK-933,Delhi,Afternoon,one,Morning,Bangalore,Economy,17.33,1,12360
10026,GO_FIRST,G8-165,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,1,12045
10027,Air_India,AI-512,Delhi,Afternoon,one,Evening,Bangalore,Economy,26.42,1,12150
10028,GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Bangalore,Economy,7.5,1,12361
10029,Vistara,UK-951,Delhi,Afternoon,one,Evening,Bangalore,Economy,27.42,1,12728
10030,Air_India,AI-415,Delhi,Evening,one,Night,Bangalore,Economy,28.08,1,12811
10031,Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Economy,14.08,1,13515
10032,GO_FIRST,G8-131,Delhi,Morning,one,Night,Bangalore,Economy,10.58,1,13201
10033,Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Economy,12.17,1,13620
10034,AirAsia,I5-775,Delhi,Afternoon,one,Night,Bangalore,Economy,11.5,1,13411
10035,Vistara,UK-933,Delhi,Afternoon,one,Evening,Bangalore,Economy,26.25,1,14198
